METADATA
initial_wait_s: 30
measures: 1
period_ms: 1000
depth: 0.5
name: kdupro01
buoy: 0
country: usa
place: discobay
maker: udea
curator: icm-csic
email: rodero@icm.csic.es
sensors: tcs34725
description: calibration
units: counts,
latitude: 41.383189
longitude: 2.197949
altitude: 0
ref_coord_system: wgs84
location_source: gnss
time_source: internet
processing_level: 0
processing_procedure: https://git.csic.es/kduino/kdupro
processing_version: build
processing_revision: 0
calibration_procedure: https://git.csic.es/kduino/kdupro
calibration_reference: 0
calibration_time: 0
calibration_version: 0
sensor_id: 
platform_id: 
deployment_id: 
sample_id: 
observer_id: 
owner_contact: jpiera@icm.csic.es
operator_contact: rodero@icm.csic.es
license: mit
license_reference: https://opensource.org/licenses/mit
embargo_date: 
datetime: yyyy-mm-ddthh:mm:ssz
time: 2025-02-26T10:14:01:032Z
DATA
TIME L0 L1 L2 L3 L4 L5 L6 L7 L8 L9 L10 L11
2025-02-26T10:45:33:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:45:34:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:45:35:052Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:45:36:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:45:37:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:45:38:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:45:39:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:45:40:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:45:41:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:45:42:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:45:43:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:45:44:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:45:45:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:45:46:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:45:47:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:45:48:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:45:49:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:45:50:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:45:51:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:45:52:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:45:53:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:45:54:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:45:55:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:45:56:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:45:57:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:45:58:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:45:59:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:00:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:01:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:02:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:03:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:04:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:05:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:06:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:07:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:08:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:09:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:10:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:11:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:12:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:13:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:14:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:15:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:16:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:17:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:18:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:19:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:20:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:21:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:22:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:23:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:24:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:25:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:26:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:27:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:28:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:29:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:30:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:31:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:32:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:33:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:34:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:35:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:36:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:37:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:38:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:39:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:40:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:41:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:42:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:43:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:44:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:45:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:46:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:47:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:48:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:49:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:50:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:51:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:52:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:53:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:54:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:55:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:56:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:57:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:58:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:46:59:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:00:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:01:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:02:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:03:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:04:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:05:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:06:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:07:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:08:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:09:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:10:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:11:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:12:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:13:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:14:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:15:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:16:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:17:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:18:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:19:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:20:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:21:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:22:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:23:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:24:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:25:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:26:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:27:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:28:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:29:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:30:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:31:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:32:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:33:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:34:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:35:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:36:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:37:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:38:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:39:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:40:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:41:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:42:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:43:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:44:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:45:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:46:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:47:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:48:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:49:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:50:051Z 32188 36320 40553 43390 50601 50601 18841 23214 35323 50430 50601 50601
2025-02-26T10:47:51:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:52:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:53:051Z 16476 22875 31494 38087 50601 50601 30386 35788 46105 50601 50601 50601
2025-02-26T10:47:54:051Z 10218 12933 17797 22241 50601 50601 34963 39922 49337 50601 50601 50601
2025-02-26T10:47:55:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:56:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:57:051Z 50601 50601 50601 50601 50601 50601 49670 50205 50601 50601 50601 50601
2025-02-26T10:47:58:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:47:59:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:00:051Z 30742 42969 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:01:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:02:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:03:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:04:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:05:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:06:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:07:051Z 9643 13330 18686 24247 50601 50601 35870 41363 50600 50601 50601 50601
2025-02-26T10:48:08:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:09:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:10:051Z 8490 11285 15489 18715 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:11:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:12:051Z 50601 50601 50601 50601 50601 50601 29685 33311 40505 48903 50601 50601
2025-02-26T10:48:13:051Z 22850 31021 40576 48265 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:14:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:15:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:16:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:17:050Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:18:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:19:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:20:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:21:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:22:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:23:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:24:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:25:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:26:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:27:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:28:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:29:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:30:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:31:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:32:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:33:051Z 10199 12242 14331 16316 50601 50601 7880 11424 26564 50601 50601 50601
2025-02-26T10:48:34:051Z 8551 9769 11347 13324 50601 50601 16401 23538 43211 50601 50601 50601
2025-02-26T10:48:35:051Z 6667 7310 7771 8727 50601 50601 7723 11247 25948 50601 50601 50601
2025-02-26T10:48:36:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:37:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:38:051Z 6747 8007 10091 12681 50601 50601 13573 17779 32207 49925 50601 50601
2025-02-26T10:48:39:051Z 16148 22638 29450 35233 50601 50601 32421 39262 50601 50601 50601 50601
2025-02-26T10:48:40:051Z 5845 6963 8710 10729 50601 50601 17589 22170 35865 49695 50601 50601
2025-02-26T10:48:41:051Z 21228 30046 38500 44263 50601 50601 33896 37069 48483 50601 50601 50601
2025-02-26T10:48:42:051Z 44595 49891 50578 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:43:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:44:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:45:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:46:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:47:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:48:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:49:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:50:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:51:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:52:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:53:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:54:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:55:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:56:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:57:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:58:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
2025-02-26T10:48:59:051Z 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601 50601
